Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,52_Week_High,52_Week_Low,Volatility_7
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,,
2024-11-18,3884.3837890625,4071.3792519766916,3856.0686666127654,4071.3792519766916,3313944,-0.045929266555898386,3884.3837890625,4071.3792519766916,3856.0686666127654,0.0
2024-11-19,3903.760009765625,3993.247106272653,3879.1655622567805,3884.7704056996986,1776233,0.004888217856598436,3894.0718994140625,4071.3792519766916,3856.0686666127654,0.03593338783091818
2024-11-21,3935.9404296875,3954.881430219902,3888.7324378023923,3908.929785762393,2384347,0.006909984421692302,3908.028076171875,4071.3792519766916,3856.0686666127654,0.029940192344992563
2024-11-22,4101.9169921875,4111.919169181845,3917.723956023629,3934.152497526441,3096553,0.04264310922531325,3956.5003051757812,4111.919169181845,3856.0686666127654,0.03643012087997339
2024-11-25,4170.046875,4182.609876587018,4109.261369387088,4136.12667634154,4052167,0.008200957396320173,3999.209619140625,4182.609876587018,3856.0686666127654,0.03166609252036134
2024-11-26,4206.3837890625,4219.816444946144,4165.118964633349,4175.797329148291,2060669,0.007324699333635339,4033.7386474609375,4219.816444946144,3856.0686666127654,0.02836963137408288
2024-11-27,4186.91015625,4230.252607658773,4178.695885685904,4212.423091731362,1558993,-0.006056593776499189,4055.620291573661,4230.252607658773,3856.0686666127654,0.026175610448458505
2024-11-28,4102.20654296875,4194.061696846988,4090.706658783432,4173.8157475279095,2558544,-0.017156771858358285,4086.7378278459823,4230.252607658773,3856.0686666127654,0.01839270714928409
2024-11-29,4127.28515625,4154.199070816993,4054.612821055958,4078.1443883814027,2017425,0.012049786174466734,4118.669991629465,4230.252607658773,3856.0686666127654,0.018475481059516793
2024-12-02,4132.89013671875,4144.05216610549,4087.8565032973897,4126.463771120863,1670944,0.0015573541788641548,4146.8056640625,4230.252607658773,3856.0686666127654,0.018623903218310967
2024-12-03,4158.1123046875,4179.614367038159,4122.066339471409,4169.322463028103,2010905,-0.0026887242327764613,4154.833565848215,4230.252607658773,3856.0686666127654,0.010044110556193551
2024-12-04,4208.0263671875,4239.482479199273,4144.873018803544,4168.549449151754,3302642,0.009470181058732364,4160.259207589285,4239.482479199273,3856.0686666127654,0.01021707612286777
2024-12-05,4313.990234375,4338.101725875577,4213.438076368348,4252.866390721262,3746747,0.0143723874766194,4175.631556919643,4338.101725875577,3856.0686666127654,0.011277479721003935
2024-12-06,4296.06396484375,4314.908469919546,4264.414860165169,4303.311851411364,1842087,-0.0016842578037278037,4191.224958147322,4338.101725875577,3856.0686666127654,0.01089408791534237
2024-12-09,4302.490234375,4319.160373110423,4267.120454336757,4281.5199661588285,2066639,0.004897855990844524,4219.8369140625,4338.101725875577,3856.0686666127654,0.006731984065350327
2024-12-10,4283.548828125,4342.739898114828,4263.78654175507,4277.36405967509,2087828,0.0014459298679335754,4242.160295758928,4342.739898114828,3856.0686666127654,0.006161689302324726
2024-12-11,4278.62060546875,4299.10768027082,4258.857847404851,4282.872604248985,1635256,-0.0009927913279551837,4262.978934151785,4342.739898114828,3856.0686666127654,0.006394951206139506
2024-12-12,4305.19677734375,4334.23645604466,4277.219744582758,4281.13341484283,1914642,0.00562079247927476,4283.991001674107,4342.739898114828,3856.0686666127654,0.005787122806703583
2024-12-13,4323.50927734375,4343.8033600917015,4246.68167836936,4285.868868891336,1967048,0.008782445194631111,4300.488560267857,4343.8033600917015,3856.0686666127654,0.005698451812120972
2024-12-16,4266.7822265625,4324.571847079237,4249.193834996068,4309.109690754485,1646224,-0.009822786429132199,4293.744559151785,4343.8033600917015,3856.0686666127654,0.006129128041860095
2024-12-17,4182.99658203125,4283.935662540592,4172.849541691334,4261.756942764887,3225027,-0.018480725623582776,4277.592075892857,4343.8033600917015,3856.0686666127654,0.009689968098312188
2024-12-18,4201.69677734375,4215.3710296160425,4145.404855639226,4166.762056788204,1575404,0.008384140989916302,4263.193010602678,4343.8033600917015,3856.0686666127654,0.01013621546996119
2024-12-19,4128.29931640625,4217.303454819382,4118.732200834144,4138.059897693995,3015763,-0.002358733688988848,4241.014508928572,4343.8033600917015,3856.0686666127654,0.010102462242905402
2024-12-20,4030.114501953125,4234.698360944804,4012.913040580397,4183.4799645207795,4116989,-0.03665978177696917,4205.513636997768,4343.8033600917015,3856.0686666127654,0.016749191448635972
2024-12-23,4018.517822265625,4075.2448001443836,3976.576815304956,4058.864388641254,2195338,-0.009940358315133468,4164.559500558035,4343.8033600917015,3856.0686666127654,0.01590510483805264
2024-12-24,4039.005615234375,4076.211433199807,4018.5180669842844,4018.5180669842844,1181886,0.0050982844691962815,4123.916120256697,4343.8033600917015,3856.0686666127654,0.015283424753952144
2024-12-26,4028.955322265625,4058.7683903698035,4003.877445728934,4039.0056307056766,1208464,-0.002488312559815781,4089.940848214286,4343.8033600917015,3856.0686666127654,0.015476719378686665
2024-12-27,4024.848388671875,4040.4072804902585,4007.839919451797,4023.0604821695897,858100,0.0004444145222795901,4067.3482491629466,4343.8033600917015,3856.0686666127654,0.014999325336623568
2024-12-30,4019.001220703125,4058.1398080559024,3973.774597398072,4011.4636074414875,1527169,0.0018790182335581454,4041.2488839285716,4343.8033600917015,3856.0686666127654,0.014185289688542777
2024-12-31,3957.15283203125,4000.785250683389,3896.512181145006,3996.0014568066717,1555429,-0.009721874527660176,4016.799386160714,4343.8033600917015,3856.0686666127654,0.014118085214189809
2025-01-01,3974.209228515625,3995.0346315221805,3948.1166038418583,3956.7657003300233,763161,0.00440853199474177,4008.812918526786,4343.8033600917015,3856.0686666127654,0.006237756513457802
2025-01-02,4035.381591796875,4042.3878820538416,3959.2306533371666,3981.5056356829614,1720835,0.013531553398058192,4011.2220284598216,4343.8033600917015,3856.0686666127654,0.007167706157035903
2025-01-03,3962.081298828125,4039.440692055234,3954.7369152564975,4039.440692055234,1791953,-0.01915101597586506,4000.232840401786,4343.8033600917015,3856.0686666127654,0.010457375187940546
2025-01-06,3957.345947265625,4010.1587847646483,3929.7072462762812,3967.4929881560497,2085593,-0.0025575447570332544,3990.0029296875,4343.8033600917015,3856.0686666127654,0.01045840417092381
2025-01-07,3892.88818359375,4001.171654478945,3876.7012371685046,3976.625573377766,2669054,-0.021057398600615344,3971.1514718191966,4343.8033600917015,3856.0686666127654,0.012680933354593618
2025-01-08,3970.29541015625,3987.3038778331784,3882.692718168748,3899.266123917583,2181277,0.018216065275202063,3964.1934988839284,4343.8033600917015,3856.0686666127654,0.015316064786286738
2025-01-09,3903.083740234375,3998.6591122870946,3889.989177677788,3963.144467280376,2392472,-0.015154816470068356,3956.4693429129466,4343.8033600917015,3856.0686666127654,0.015880159526444577
2025-01-10,4122.25927734375,4152.555535561777,4029.824664485132,4058.816208833946,7894300,0.015630929129464233,3977.6193498883927,4343.8033600917015,3856.0686666127654,0.01727117986868087
2025-01-13,4146.85400390625,4177.633454859343,4085.295102000063,4102.303569240159,4003771,0.01085985810512378,3993.5439801897323,4343.8033600917015,3856.0686666127654,0.01690921088642438
2025-01-14,4090.755126953125,4168.887435043552,4077.225739296517,4157.3875499089545,3441709,-0.01602747450313809,4011.925955636161,4343.8033600917015,3856.0686666127654,0.016411611005533417
