Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,52_Week_High,52_Week_Low,Volatility_7
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,
2025-02-13,1211.2623291015625,1223.1150152108587,1207.1786632211406,1212.2086229517822,8511216,-0.0007806361316878358,1244.6859828404017,1324.6593698468237,1188.6027887286011,0.009206130735917402
2025-02-14,1212.40771484375,1219.1308629852126,1200.6546072366423,1214.1507532507958,10298145,-0.0014356029532403085,1236.0134800502233,1324.6593698468237,1188.6027887286011,0.009319847932572638
2025-02-17,1220.02734375,1222.6169765728448,1199.7084711054922,1206.2821918357026,8166683,0.011394640497328568,1227.9528111049108,1324.6593698468237,1188.6027887286011,0.010533707463956815
2025-02-18,1220.525390625,1225.0074896525716,1211.2623373341316,1219.9775298877432,6673250,0.00044907444918856914,1222.0762939453125,1324.6593698468237,1188.6027887286011,0.010611507806344362
2025-02-19,1222.567138671875,1227.8461038341088,1212.706618273488,1214.6488125132394,6217338,0.006519025151188981,1218.3483189174108,1324.6593698468237,1188.6027887286011,0.010946799114151024
2025-02-20,1228.0950927734375,1234.4198079853766,1217.1388510698625,1219.0810452834291,7795582,0.007394133084820984,1218.0850830078125,1324.6593698468237,1188.6027887286011,0.005347218724238825
2025-02-21,1223.264404296875,1235.0672403005465,1217.2882724889691,1223.8121434284387,6904025,-0.0004475679821490177,1219.735630580357,1324.6593698468237,1188.6027887286011,0.005064530504727356
2025-02-24,1209.718505859375,1218.3838481751116,1205.68456833515,1211.7105497558396,7172498,-0.0016439931936434518,1219.5150844029017,1324.6593698468237,1188.6027887286011,0.005189413885069675
2025-02-25,1199.21044921875,1216.1428226711741,1196.7203942992758,1206.1826029932777,11552182,-0.0057803468208092925,1217.6297607421875,1324.6593698468237,1188.6027887286011,0.0060253607901675655
2025-02-27,1202.298095703125,1210.166693583284,1195.8738026303336,1207.975493883109,11509215,-0.00469992827564217,1215.0970110212054,1324.6593698468237,1188.6027887286011,0.005087884226480523
2025-02-28,1195.325927734375,1212.5073065135477,1188.5530513693543,1197.218393771922,23007298,-0.0015807191464746553,1211.4970877511162,1324.6593698468237,1188.5530513693543,0.00513267546566479
2025-03-03,1166.5906982421875,1201.6506219268736,1151.4013636439433,1199.2104168056296,17944938,-0.027200996677740823,1203.500453404018,1324.6593698468237,1151.4013636439433,0.010729414290911485
2025-03-04,1157.2779541015625,1169.3297956512124,1154.9373267832577,1157.576687742468,11377373,-0.00025806812116105745,1193.3837193080358,1324.6593698468237,1151.4013636439433,0.009604714704271683
2025-03-05,1170.9234619140625,1178.2940491759787,1152.3974766666165,1156.3815647449799,8664095,0.012575345035260569,1185.9064418247767,1324.6593698468237,1151.4013636439433,0.011846547144607918
2025-03-06,1204.7882080078125,1209.1208794668382,1180.4355183146993,1192.2383549047067,14468014,0.010526295393431497,1185.202113560268,1324.6593698468237,1151.4013636439433,0.01309194545705579
2025-03-07,1244.828369140625,1249.8084792402678,1207.178688153437,1211.1627762331514,16474965,0.027796092786287002,1191.718959263393,1324.6593698468237,1151.4013636439433,0.01714670511508471
2025-03-10,1233.4736328125,1252.9956391209716,1230.4855669004469,1240.0473535020744,11931051,-0.005301185209588395,1196.172607421875,1324.6593698468237,1151.4013636439433,0.0171899491431529
2025-03-11,1242.3382568359375,1244.5294565449083,1224.858022557904,1235.0672477916657,10089838,0.0058871361517136124,1202.8886544363838,1324.6593698468237,1151.4013636439433,0.017135888793371662
2025-03-12,1252.0494384765625,1257.9757204337955,1239.0513034201438,1252.995610693361,11977555,-0.0007551281175477403,1215.0970458984375,1324.6593698468237,1151.4013636439433,0.011113557712365534
2025-03-13,1242.9359130859375,1259.1212710412995,1238.901975238559,1255.0376050433522,9505270,-0.009642493506795491,1227.3338971819196,1324.6593698468237,1151.4013636439433,0.012627494680905373
2025-03-17,1233.9217529296875,1252.3980085038181,1228.1946267891797,1237.208673957254,16640917,-0.00265672323251107,1236.3336530412946,1324.6593698468237,1151.4013636439433,0.012591682595424376
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,0.0,1240.4955880301338,1324.6593698468237,1151.4013636439433,0.012263952373397936
2025-03-19,1242.1888427734375,1248.2645525643281,1233.8720835165427,1236.113132982547,16162399,0.004915172914821056,1240.1185128348213,1324.6593698468237,1151.4013636439433,0.005467720051807889
2025-03-20,1264.101318359375,1267.9359786597456,1245.0773228865291,1246.8700894970418,15971477,0.013819586344623807,1244.493896484375,1324.6593698468237,1151.4013636439433,0.007430667091993881
2025-03-21,1271.2725830078125,1275.9041093610767,1265.0474458622177,1269.927977701306,21780769,0.0010588043811275065,1248.6273716517858,1324.6593698468237,1151.4013636439433,0.007192344115360655
2025-03-24,1296.920166015625,1300.8046759652354,1279.141198398433,1285.86434660882,20299319,0.008597967146349722,1255.0374755859375,1324.6593698468237,1151.4013636439433,0.007672757040235598
2025-03-25,1280.33642578125,1302.497915186312,1277.4977874103538,1302.497915186312,13713899,-0.017014606431743833,1260.380405970982,1324.6593698468237,1151.4013636439433,0.009796920247265152
2025-03-26,1267.98583984375,1288.6532960847499,1263.7028966635362,1285.8643858858131,12074747,-0.013903912604086058,1265.2467041015625,1324.6593698468237,1151.4013636439433,0.011343789611499457
2025-03-27,1273.115234375,1279.8882324099652,1266.242780044616,1273.0655062272906,15028056,3.906173521013118e-05,1270.8457728794642,1324.6593698468237,1151.4013636439433,0.011344006396819158
2025-03-28,1270.027587890625,1290.5954658598978,1263.9518781988888,1274.9081198538831,18147129,-0.0038281440734862465,1274.8227364676338,1324.6593698468237,1151.4013636439433,0.011146589795703672
2025-04-01,1247.6170654296875,1272.8164693011493,1244.330265958221,1259.5693287834792,12099648,-0.009489166718068246,1272.4678431919642,1324.6593698468237,1151.4013636439433,0.00905660004910165
2025-04-02,1246.1729736328125,1250.5554948342144,1238.9518139936486,1242.5873186806543,10142590,0.0028856362029875834,1268.8821847098213,1324.6593698468237,1151.4013636439433,0.009281606502367326
2025-04-03,1243.732666015625,1246.8204315907722,1228.145018441354,1228.145018441354,7434366,0.012692025241492495,1261.283970424107,1324.6593698468237,1151.4013636439433,0.010327333532067523
2025-04-04,1199.9075927734375,1240.4954871764826,1188.4036122186155,1236.1628160172713,17908652,-0.02932884145524021,1249.7941371372767,1324.6593698468237,1151.4013636439433,0.013467565905472054
2025-04-07,1161.062744140625,1166.590714623955,1110.415052053189,1127.6960086529814,22156106,0.02958841321740577,1234.5194091796875,1324.6593698468237,1110.415052053189,0.018297698175042437
2025-04-08,1177.4971923828125,1191.8399338970503,1158.6724733291408,1167.3378163352843,19555040,0.008703030010132238,1220.8596888950892,1324.6593698468237,1110.415052053189,0.018563035488327048
2025-04-09,1180.6346435546875,1185.0670143686195,1163.3536863154889,1164.8477193030515,10223104,0.01355277946638521,1208.0892682756696,1324.6593698468237,1110.415052053189,0.01887525400973794
2025-04-11,1214.1009521484375,1217.786306450343,1190.3957018139643,1190.3957018139643,11224242,0.019913756659529606,1203.3012520926338,1324.6593698468237,1110.415052053189,0.018620614453593757
2025-04-15,1235.1668701171875,1246.0235343416643,1232.1788040875913,1246.0235343416643,13378535,-0.008713049091976385,1201.7289515904017,1324.6593698468237,1110.415052053189,0.01966793007739646
2025-04-16,1234.3701171875,1235.9637280756608,1224.1110419207541,1229.1907298200806,8248464,0.0042136563852686335,1200.3914446149554,1324.6593698468237,1110.415052053189,0.019492656208859118
2025-04-17,1269.4300537109375,1275.1073305428426,1222.7165970526498,1235.266450081142,15398401,0.027656870003675203,1210.3232247488838,1324.6593698468237,1110.415052053189,0.01355873063960932
2025-04-21,1290.346435546875,1295.7249783909904,1261.9598099867933,1264.947875835223,10429964,0.02007874015748028,1228.7923235212054,1324.6593698468237,1110.415052053189,0.012080890777409368
2025-04-22,1286.0635986328125,1298.713151385602,1281.1831879455033,1294.8286411452223,13051707,-0.006769268329326919,1244.3018101283483,1324.6593698468237,1110.415052053189,0.01407787023160223
2025-04-23,1294.82861328125,1300.8047453425481,1280.286716249035,1291.840547250601,10480888,0.002313030069390835,1260.615234375,1324.6593698468237,1110.415052053189,0.014243857272141525
2025-04-24,1296.4222412109375,1299.3107293954529,1285.1672652984741,1287.2588872304611,10468940,0.0071185012365238545,1272.3754185267858,1324.6593698468237,1110.415052053189,0.013308040311428706
2025-04-25,1295.22705078125,1319.928323767296,1282.9759313802824,1298.3146947064158,14431012,-0.0023781937751725297,1280.9554443359375,1324.6593698468237,1110.415052053189,0.012271613160624835
2025-04-28,1363.35498046875,1369.1318351951852,1314.9482133535364,1334.669497851195,31104496,0.02149257375233217,1299.3818533761162,1369.1318351951852,1110.415052053189,0.013211181570466766
2025-04-29,1394.1319580078125,1405.2874774645995,1364.5501529607263,1365.5461749701867,32538970,0.020933589476203458,1317.1964111328125,1405.2874774645995,1110.415052053189,0.011885536028460176
2025-04-30,1399.410888671875,1406.7814756764847,1363.5540972183608,1396.4228227174156,25480745,0.00213980028530665,1332.7770472935267,1406.7814756764847,1110.415052053189,0.01099140445269227
2025-05-02,1414.152099609375,1421.024554216323,1403.4945911426703,1408.3751233126775,13007841,0.004101873287217207,1351.075404575893,1421.024554216323,1110.415052053189,0.009484013589652814
2025-05-05,1425.6063232421875,1433.773654928142,1421.2238021682567,1425.3074680112338,12685649,0.0002096777275507278,1369.7579345703125,1433.773654928142,1110.415052053189,0.009723056800335
2025-05-06,1415.2476806640625,1426.3035005201455,1404.9886054552057,1425.3074785225756,14084117,-0.0070579843367837595,1386.7329973493304,1433.773654928142,1110.415052053189,0.011216309772900116
2025-05-07,1400.4068603515625,1418.733688530858,1397.1199392858432,1415.2476117092147,13440169,-0.010486328494650322,1401.7586844308037,1433.773654928142,1110.415052053189,0.012524106140619726
2025-05-08,1401.4029541015625,1415.1481063364454,1392.438756100913,1398.51446598441,16106175,0.00206539738229974,1407.1941092354912,1433.773654928142,1110.415052053189,0.010028765677433318
2025-05-09,1371.721435546875,1389.251519832932,1369.032224808638,1379.9884666950659,13668904,-0.005990652347979105,1403.9926060267858,1433.773654928142,1110.415052053189,0.005614848013996737
2025-05-12,1430.7855224609375,1433.275577320772,1394.430721507353,1394.430721507353,10674081,0.026071428571428582,1408.4746965680804,1433.773654928142,1110.415052053189,0.012146130267291663
2025-05-13,1410.0682373046875,1441.9409399606418,1406.7814377941193,1427.7974767909468,11407896,-0.01241719485742946,1407.8912876674108,1441.9409399606418,1110.415052053189,0.013074264639709397
2025-05-14,1418.7337646484375,1424.2118856620737,1409.8691445094285,1414.3512435205853,5570160,0.0030986087422974922,1406.9094935825892,1441.9409399606418,1110.415052053189,0.013167265523043292
2025-05-15,1448.4151611328125,1455.5865925696291,1407.0802476372012,1419.3313670179805,20177211,0.020491193804824562,1411.647705078125,1455.5865925696291,1110.415052053189,0.014938981270219047
2025-05-16,1450.6064453125,1455.1881221330052,1441.542669553187,1447.4191020051853,9036695,0.002202087358733268,1418.8190743582588,1455.5865925696291,1110.415052053189,0.013712233236090584
2025-05-19,1435.0684814453125,1448.81351147394,1432.4787270944578,1446.3234565863577,6195791,-0.00778178289910986,1423.6284354073662,1455.5865925696291,1110.415052053189,0.01455178771537444
2025-05-20,1418.932861328125,1439.2517336495314,1416.1440727881434,1432.4787356808251,11270560,-0.009456248121032029,1430.3729248046875,1455.5865925696291,1110.415052053189,0.014987580547866662
2025-05-21,1423.5145263671875,1430.486680037078,1412.458707007589,1418.235682967954,6136364,0.003722119999255946,1429.3342110770088,1455.5865925696291,1110.415052053189,0.011197874936803293
2025-05-22,1403.79345703125,1418.1361984129633,1391.3431818014155,1415.5464438973825,12134466,-0.008302791417972346,1428.4378138950892,1455.5865925696291,1110.415052053189,0.010526567267017572
2025-05-23,1421.124267578125,1428.0964217220903,1401.0045498118507,1401.0045498118507,6474883,0.014360922503054206,1428.7793143136162,1455.5865925696291,1110.415052053189,0.011765638759832988
2025-05-26,1429.0924072265625,1435.2676949623963,1419.430920923106,1426.3034970063507,4842944,0.0019553413604225557,1426.0189208984375,1455.5865925696291,1110.415052053189,0.008622836873617978
2025-05-27,1416.44287109375,1431.2836233071982,1408.275539274527,1420.4269591196573,12640414,-0.002804852442660319,1421.1384102957588,1455.5865925696291,1110.415052053189,0.008571612276774996
2025-05-28,1407.279541015625,1416.9409060075968,1405.0882196135674,1414.4508509493858,5944611,-0.0050700311919267835,1417.1685616629463,1455.5865925696291,1110.415052053189,0.008280198808931102
2025-05-29,1412.1600341796875,1414.3512339364067,1402.996558868143,1406.4826358531975,13771917,0.004036593258789847,1416.2010149274554,1455.5865925696291,1110.415052053189,0.007458852129439455
2025-05-30,1415.2476806640625,1424.9090454066043,1404.0921613404494,1412.3591925541664,13788484,0.002045151208788792,1415.0200369698662,1455.5865925696291,1110.415052053189,0.007388250084150599
2025-06-02,1408.0762939453125,1411.8612262898896,1390.0483195350275,1406.4826830156508,8098668,0.0011330469609798978,1415.631870814732,1455.5865925696291,1110.415052053189,0.006196448745962037
2025-06-03,1399.908935546875,1420.8253977642241,1397.8173136420837,1416.6421539546416,11252626,-0.011811887964123325,1412.601109095982,1455.5865925696291,1110.415052053189,0.005520824797457132
2025-06-04,1417.8372802734375,1420.0284799827916,1400.506473605418,1409.0722382665938,8126827,0.006220434814347244,1410.9932338169642,1455.5865925696291,1110.415052053189,0.0061639317409196625
2025-06-05,1436.662109375,1448.913106617055,1417.9368477633755,1422.3193687346825,13716817,0.010084050710127811,1413.8816964285713,1455.5865925696291,1110.415052053189,0.007315221834653339
2025-06-06,1437.7576904296875,1445.7258660607492,1431.28354772945,1435.2676355449807,8182161,0.0017349063150589755,1418.2357177734375,1455.5865925696291,1110.415052053189,0.006817372349405539
2025-06-09,1443.0367431640625,1451.70208605586,1439.5506661134996,1451.204075048637,7885125,-0.005627969232584119,1422.6466761997767,1455.5865925696291,1110.415052053189,0.007280272540647157
2025-06-10,1432.777587890625,1448.1163503747662,1430.2875329933524,1444.2318404180787,7913181,-0.007931034482758614,1425.1509486607142,1455.5865925696291,1110.415052053189,0.0078875739612958
2025-06-11,1443.13623046875,1462.7578142878924,1437.3592545136698,1440.0485867347081,8195700,0.0021441246930723836,1430.1595110212054,1462.7578142878924,1110.415052053189,0.007939783567204635
2025-06-12,1435.865234375,1451.2039968882907,1428.6939248911115,1447.7179200254843,8828114,-0.00818715129966456,1435.2961251395088,1462.7578142878924,1110.415052053189,0.0071791946685311496
2025-06-13,1422.2198486328125,1429.7895915718395,1408.6739736495979,1418.335338487147,9757276,0.0027387811896506914,1435.9222063337054,1462.7578142878924,1110.415052053189,0.006767150810323174
2025-06-16,1432.0804443359375,1436.6621211041454,1418.7337255535563,1421.223780491138,8458093,0.007638954536102423,1435.2676827566963,1462.7578142878924,1110.415052053189,0.006151605759326271
2025-06-17,1425.506591796875,1442.2398094911548,1420.12817043809,1442.2398094911548,10366599,-0.011602243665832209,1433.5175258091517,1462.7578142878924,1110.415052053189,0.007126302707182854
2025-06-18,1424.4110107421875,1437.0605628519918,1420.028489708749,1424.3114328610282,6681735,6.991299715914316e-05,1430.8567068917412,1462.7578142878924,1110.415052053189,0.00709815604017968
2025-06-19,1427.598388671875,1434.1721095891817,1420.0285241646616,1424.4110453044384,10007230,0.0022376570147666667,1430.1168212890625,1462.7578142878924,1110.415052053189,0.0067526643718134665
2025-06-20,1460.367431640625,1465.148385952672,1422.4190171371765,1425.3075053013417,29010635,0.02459814896706856,1432.5784214564733,1465.148385952672,1110.415052053189,0.01178881305098297
2025-06-23,1451.0048828125,1457.9770367383994,1436.2637087352834,1447.2199506188397,5989078,0.0026153123386959015,1434.7412283761162,1465.148385952672,1110.415052053189,0.010824375632297554
2025-06-24,1445.0286865234375,1469.1323689599471,1437.359244595668,1459.1721495093714,16402744,-0.009692799434727034,1437.9996337890625,1469.1323689599471,1110.415052053189,0.012026915672433762
2025-06-25,1461.463134765625,1466.5428226679085,1454.690136506102,1458.1762135192969,7525851,0.0022541317132002596,1442.1971609933037,1469.1323689599471,1110.415052053189,0.011796001444493743
2025-06-26,1489.3516845703125,1492.8377614283193,1459.2717484446844,1463.2558362824063,14657893,0.017834098208148,1451.3178885323662,1492.8377614283193,1110.415052053189,0.011593026742083313
2025-06-27,1509.3717041015625,1515.9454247275912,1490.9452978220222,1493.4353527246628,11117052,0.010670934866932784,1463.4551304408483,1515.9454247275912,1110.415052053189,0.011425829976891873
